,plate,well,compound,path,C1,C2,C3,C4,C5,moa,_merge
606,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s4_w1C18FE1A9-A0A9-4D6A-A22B-E4392B245F09.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s4_w22D0536F9-45C0-4616-9980-E15398D6D7A6.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s4_w390A82729-9D1F-4617-A047-4D4C51A8392E.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s4_w4D127E642-5089-45BB-8952-35B8E3075406.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s4_w54DC74CA9-847E-4CDA-B3CF-0B259AC8F431.tif,dmso,left_only
607,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s5_w1EB13E434-DE49-46B2-926F-49B88110E56A.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s5_w2E9AAAE1E-D70A-4F06-B52C-C4E45ECBAD84.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s5_w3CE9F4012-DDA3-4FC7-BC68-0E43EEE889F7.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s5_w4DABBE0B9-30E9-465D-8D9E-02D033123328.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s5_w5626ECC17-64F2-41EF-A798-F103040AF0FD.tif,dmso,left_only
608,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s6_w1816C3945-795A-4048-84EC-EC85E44506F8.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s6_w2E3FF632E-A2CB-48E4-8F54-69E2E32367FD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s6_w33865E487-449D-4128-8BB9-46B766C3AB17.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s6_w4364C0CFE-AADB-4C55-A2F4-A38DE575EEEE.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s6_w56705861A-B24F-4064-8FFA-688509F332D1.tif,dmso,left_only
609,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s7_w11C1100CE-A783-4440-A820-DA60E577C239.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s7_w2130E3C97-2720-4C77-A163-C03814C208EB.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s7_w332E37F17-1DF3-4316-BA4C-5FED39DE5C84.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s7_w4784153B6-728B-405D-BD0F-76F73CF2652E.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s7_w589C309BC-7A95-4108-BA0A-7149E4FDD6A6.tif,dmso,left_only
610,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s8_w18E777B8A-7212-44D4-A9E7-034BE52FB4DD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s8_w2F888108D-6B7C-4EB9-A6CE-7811A1DB5C52.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s8_w33E3E0052-105F-4B0F-BEBF-076A155BDCD6.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s8_w44800C559-B40C-43C3-952F-6BC950D5E214.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s8_w5DD9E38B9-DCF0-4D91-9B85-CD296FB87473.tif,dmso,left_only
611,P015087,C07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s9_w10D4D686D-F739-4F2E-BCE6-3F0303FF2EB3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s9_w2C3FCC18E-B915-4420-AF58-8DDF0FE18287.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s9_w31DD1BF2C-CDB7-4974-A72D-917845A4D484.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s9_w4B578BA5C-43F1-48F5-8D23-7D654C645BE1.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C07_s9_w5F39F5D52-F7DA-47E9-A9CD-60FAB9A1B2CB.tif,dmso,left_only
612,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s1_w160C58851-7124-4615-AE5C-85A103E319FE.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s1_w22BFA0AE4-FF2A-4C85-80C8-D07BB06BE160.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s1_w396807C38-EB77-40D9-A6F6-1F70B03E8DC1.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s1_w4C85A9703-BAAF-418F-8CE3-6734AA49BD5D.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s1_w530091229-4FA0-4217-B959-9917B1E6206E.tif,dmso,left_only
613,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s2_w1DC8E30CE-C6F9-4BCE-A8FC-296E5D0EB582.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s2_w2BAFF5FA3-7723-45D6-A30E-AF0B78F47E6A.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s2_w306CD2BCC-7074-4150-B824-740586E45D67.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s2_w4760466D9-8A4E-4A8C-A862-07FD7059CA62.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s2_w508BDF064-6A67-47C4-8236-ED3184F0083C.tif,dmso,left_only
614,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s3_w1E822B058-AC51-4FB5-AAB7-BB04109815F5.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s3_w27D66BC37-6C6B-490C-9637-0C6FFC5FAD7A.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s3_w3DE3F82C7-1729-4178-92B9-DFDDA54970B3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s3_w452585FAE-F127-4D99-AC5A-5993374B3383.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s3_w514B6B226-8416-462C-9AC7-4E2380420984.tif,dmso,left_only
615,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s4_w19BCF2E2A-3296-4FEC-A961-639A1511A671.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s4_w299366810-3558-4550-8B62-F1EC1F18B1B3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s4_w3352C60E9-FF2A-4B54-92F1-B5C4B052AE84.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s4_w4A409C846-3B8F-455E-A8D9-8B9EEDF709EA.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s4_w5FA31CCBB-69DF-4085-8326-5648C8099FD0.tif,dmso,left_only
616,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s5_w10166C853-EB59-4DAA-B1BA-5A1BD482B340.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s5_w2C0F7C3FE-81E8-41B3-ACA6-D4332528AF96.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s5_w33AEF8580-E86A-4C62-A7ED-D7D4EF9B04A5.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s5_w44FB213BC-693E-44C5-ABDE-29F3413338EB.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s5_w5EF4D4A0D-C832-43FE-B0B3-FD629CCC84F1.tif,dmso,left_only
617,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s6_w1FFEEA33C-B6EA-4234-8541-8E6701B6AD09.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s6_w2C2D4497D-4E35-4970-83B1-A95C639EB499.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s6_w39865AAFE-AEA0-4B95-95B8-65AD425CD738.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s6_w40F11BFCB-F553-4345-B0AF-41AB8D2F06D3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s6_w5B47B8C44-3CE0-4334-BADD-755C7116371D.tif,dmso,left_only
618,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s7_w11514D8B3-ADB7-4DF5-9F92-7932874CCC63.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s7_w2B47B9558-E0D0-4BE1-8A37-787E8AD2F093.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s7_w346B1612C-D59F-44B1-8570-C0EDC29769AD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s7_w47F2E9F1B-212D-4EB9-8CB1-17A47C018335.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s7_w5596A12BE-2F08-4210-A606-D18C3D6A4044.tif,dmso,left_only
619,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s8_w13541BFC4-12EF-44D7-BFAB-18BC398B3F7B.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s8_w23D966A46-7EF0-46F9-9672-206B7489EBBB.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s8_w3F4347A3F-1206-469E-9C31-D8EE240BB4D9.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s8_w4BE2702B3-1636-4106-8AD3-6FFB821E6B53.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s8_w506B6A15A-39C0-449F-9092-2EFC67058814.tif,dmso,left_only
620,P015087,C12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s9_w10BCB1A68-90D4-4C84-96E7-A6B947F72BC7.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s9_w2597CDE87-90C2-4D44-BEC7-AA27918EFF8E.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s9_w301C8B713-A28E-4C2F-B994-8E4BD893F752.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s9_w46BD56F1C-F73F-4597-89AB-E428049AF0CC.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_C12_s9_w59EF88B71-C16F-4998-BAFE-43D7E74BEEF7.tif,dmso,left_only
621,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s1_w19C08ED5B-96D3-4F19-95F0-2ADE845B8A0F.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s1_w25F44BCC7-3330-4224-A6FE-0DF3356C0874.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s1_w3CDC31F1A-4B33-4BFB-99FE-337237CB08B2.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s1_w4882B95FC-8EAE-4CC3-B945-D91F3E76A7DF.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s1_w501940157-9B59-4E08-95EC-176D86333E61.tif,dmso,left_only
622,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s2_w195ED9F52-1591-4351-8991-30CDB5C59DE6.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s2_w2C97D8D53-4940-4B92-8599-176862BD2EC0.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s2_w328C2F68D-D3D0-405C-8B2F-6BE6298A5CDA.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s2_w49E364CAA-A04B-469C-9FEB-9A994F3DF02B.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s2_w5A52353AC-6CA9-401F-988D-E9611B0E6398.tif,dmso,left_only
623,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s3_w110CD79FB-EBEA-498A-B59A-98B6629A7B34.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s3_w2B5741DE8-ACE1-4C9E-8906-06D8BE9BF562.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s3_w39DEB43F6-16EF-4CA4-A019-A8A87C3CF66D.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s3_w45C140BD3-D3B5-4813-8694-EC92A841B6AB.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s3_w5DF95D513-463B-408F-808F-1352D78A4160.tif,dmso,left_only
624,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s4_w1963251E6-C456-4BA1-A529-C74E15BFF53F.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s4_w2972A529B-C4C0-4E6D-A443-0930C532D856.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s4_w3356EA1EE-CF67-44E0-B6D5-D35C136A707C.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s4_w4B598C000-5C40-46CD-8AF1-D7523DB061A1.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s4_w5F04A4314-0A13-4313-A6BF-352F0E956562.tif,dmso,left_only
625,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s5_w1DF7ACCD7-6275-4DD6-BA12-50F198144E67.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s5_w2C786B006-0EA1-478F-90CC-E09055B44F2D.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s5_w3F852526A-13CA-4F7F-8D04-60FCE126F855.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s5_w406B34E6E-AA1C-4D3A-ABF9-F224A17C40B0.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s5_w561423415-0754-46FF-B085-D05FD4CC7E9D.tif,dmso,left_only
626,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s6_w1684FC635-7309-43EC-AB67-F1ADA0DE5DC7.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s6_w2534F4227-4153-4041-8178-DAD9B6BD1017.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s6_w361416D0B-947A-4F2E-95CF-4658FFE59E46.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s6_w4496CFED6-0147-4F52-AB29-52C3C5355AE1.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s6_w5138D66AE-8191-42C5-BF3F-D87D628879DC.tif,dmso,left_only
627,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s7_w1F152AC72-3F21-48B3-951D-EE46A38E5A13.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s7_w2F2F1E403-2322-4158-B523-395C917FB636.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s7_w33909E32D-3CA8-444E-AC18-88D06792DAFD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s7_w4AE449233-4ED2-44AB-BDA3-CBB391DF7693.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s7_w5409F4490-378C-4D7D-BB0F-10AAB7F060E3.tif,dmso,left_only
628,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s8_w16317CBD0-A65E-421A-87C0-FC1B81FF8B48.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s8_w20C706768-A8F8-4CC7-9051-FF3CCD26C2CF.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s8_w3BFEB60D7-1E4D-46BC-989A-1738F4109A94.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s8_w4EEDBBFAA-7CAF-4A88-8D19-BB8B27075EC3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s8_w5C2032BDB-A39B-4947-9FAD-985B218D1432.tif,dmso,left_only
629,P015087,D02,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s9_w117F410BB-BCAB-4AD2-B7B5-F50E830F12F3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s9_w26A88520C-87A6-4E5B-9151-DDF140EBC9C4.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s9_w363E454FB-4266-4213-9497-DD0B0C3468C3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s9_w432B2BBEB-12BC-448F-AB38-0EF6F718A590.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D02_s9_w5A61D6232-3DCA-4971-A77F-CFA8A9B8ECAF.tif,dmso,left_only
630,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s1_w159051AA9-67ED-4F35-B712-BFC709F74210.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s1_w2F72E4B38-D902-4FA7-BA19-DEE7A72162F5.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s1_w33E030AA9-1FEA-4D14-A27A-70AD8920B163.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s1_w4F1B63A6E-E7E0-4878-9CA1-A8C774917A96.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s1_w59C7AE1EF-A384-4C0D-BED9-F5E51DCA8ABE.tif,dmso,left_only
631,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s2_w11D3C8B77-C790-47C5-9F27-508B1638F41A.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s2_w20C6E7DAA-AF9E-4EE9-951C-BCF210CB585D.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s2_w3014A3591-A350-4F69-AFB2-B477679ABEBE.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s2_w4ED70E7E1-E02D-4E80-801C-E9D3837F857B.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s2_w5776E1B30-7548-4786-ACDA-955927FC9410.tif,dmso,left_only
632,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s3_w1D9411939-42CB-4504-A6FF-164D5DF1FF2E.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s3_w20E36E091-E045-4B1A-A382-882FE4E22B58.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s3_w3216C16D3-44F5-4473-850C-F8833F5DF224.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s3_w45C450AE9-A190-4976-A594-6A3010B8B198.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s3_w507874791-B143-4DC0-834F-0DC1852D294F.tif,dmso,left_only
633,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s4_w1C79A6185-3531-4FE7-92CB-2C66C0A72852.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s4_w2DF072CC3-96E0-427A-A9AF-7B95F19180A3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s4_w3893797AE-8108-4A2A-AA05-4495F9BBF0C0.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s4_w4AA740305-062B-4149-A16A-02B9A41E5A8F.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s4_w5B6EF048A-01E2-4F9C-AE01-8B245E31C4E8.tif,dmso,left_only
634,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s5_w1D5C152E3-D53C-40C7-B227-D3CE7E58042F.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s5_w22E621A8F-B9D3-46AE-A07E-2173A2BB73D9.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s5_w3AB2E72FA-ABED-4190-9F1E-88A12E52F666.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s5_w429E0A76D-6D39-42C0-A8A2-B3886CAE172B.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s5_w5AF6CC412-6BA8-40DA-854E-DA89FA749971.tif,dmso,left_only
635,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s6_w129BAB02C-BBAA-48C7-8AC6-F99385228F90.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s6_w2F3C825A9-69CA-4A78-890A-30A699F52D0C.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s6_w36B57A8AF-6179-469E-976D-12BB1D7C310C.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s6_w49400DC5F-0316-4082-AB4B-FE4E5F75FBD4.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s6_w5980F27BA-BB96-4DB6-BC70-2D670C0CB60B.tif,dmso,left_only
636,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s7_w15FC15D65-8BF7-4364-A75D-395F90739251.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s7_w2298E66DF-46C3-4296-947C-5CAF757CA5F3.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s7_w32F36FCA9-FEC6-4DF5-A8D0-BE8242382486.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s7_w4E5C71AFD-4ECB-4FA1-AFBB-3D0FAB11A248.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s7_w53624E773-47B8-4AA6-B36E-0CF3D69672CD.tif,dmso,left_only
637,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s8_w135BFDC01-7723-4028-945F-018BBC2475BF.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s8_w2DDBD28B2-2C57-4335-814B-BE757A58AB82.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s8_w3C60DC81F-F2DB-43AB-9927-68BEBBC65F29.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s8_w4E4C080BD-B280-4AE2-9FFC-8D217157A0AD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s8_w582F2B6A2-236E-4EC1-87AA-C78354FDDF9C.tif,dmso,left_only
638,P015087,D21,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s9_w1DF62C553-3D34-41E0-9851-ACEF28C53612.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s9_w28DDEBE95-FEC0-4BEC-B12A-9F921FAA9268.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s9_w32253E865-55F2-46E2-B5BC-01B8E7640826.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s9_w448C04B6D-E5BB-441E-A2CF-6B88B250DA97.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_D21_s9_w5994447C4-1712-413C-8454-00603C150245.tif,dmso,left_only
639,P015087,E09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015087-U2OS-48h-P6-L2/2021-12-21/868,specs935-v1-FA-P015087-U2OS-48h-P6-L2_E09_s1_w1B5F5AE02-40B3-41DA-83AB-C3AF95154DF0.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_E09_s1_w24FF93C66-E04C-466C-87AA-A32B8F525D34.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_E09_s1_w387C6D142-72C3-4C0D-812E-62125F9AF59D.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_E09_s1_w432DAFA56-738A-41D1-B52F-5DC6EDAA77CD.tif,specs935-v1-FA-P015087-U2OS-48h-P6-L2_E09_s1_w5DC72FE56-9F27-491C-85D6-EEAF3E6E5F0C.tif,dmso,left_only
