plate,well,path,nuclei,C1,C2,C3,C4,C5,C6
P015093,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w1C9B73AD6-B664-4063-AF0B-4B7ABA6D4C10.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w21F8A0AF2-C343-43D1-A9D0-F733D42593A6.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w3D1179BD0-A638-4056-B821-D751E8DD301C.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w4EB66E412-6D94-4452-9875-8A9A7D455727.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w57C76B3F0-BBE1-4E71-80CB-5F4766A1F27E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w6E3F669AE-B0AE-4F6B-9052-A53413E27B68.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w70B263E09-222B-42CA-8F5C-9EB18CAE222F.tif
P015093,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w1BDF65957-5D1C-4170-95AC-217D22317D98.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w29065B962-1AC2-48D6-8770-B08544E45403.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w3E8896369-DC17-48B0-8E57-DCAB1F241D91.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w4A5BB70A0-E093-4108-8D9C-41EF82709AA1.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w52F5371F4-897B-41DF-B4D2-6C1735A4A0E4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w68BAA828F-C43E-4A04-8A57-A361CA166D8A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w7D05D1407-A323-4732-B519-95C3902F2126.tif
P015093,M15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w1D45F6850-4729-468A-9C1B-954915B405DB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w23B531211-CD10-4F61-866B-10C8E71E9A2B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w3D6FA7792-DFA6-4C3C-883E-6EBD303EF897.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w4F21AE647-A870-483B-BD81-083F1D12196A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w53FC6BD87-018E-4370-8504-47D028CF4947.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w60BAE36DA-AF87-4BD5-A623-5608B75B9B6A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w7DDB7272D-C559-4A15-AD6E-838168355AB2.tif
P015093,M15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w1AF0EAA17-DC00-4A1C-92DE-51AA8B274C1C.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w2574A49B8-177D-44B2-A0C4-E5508AD1DC9D.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w362934529-0BCC-4801-A37E-C963AB04C687.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w42A3AFA92-06E0-4436-9BA1-5DDB01011342.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w50335220D-721A-47A9-9C00-75E4C3F8BCCA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w665077391-7141-463A-8F46-68EA2EF335C3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w78937DD60-1DC3-4507-8EE2-42785A2A3E5A.tif
P015093,M15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w19E1EAFC0-A203-4FAD-A1C2-0A493CD13386.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w20C9DC01C-02B5-4032-9E48-B44B2A7ECBAD.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w369E9B902-6D9A-4911-81A1-94ABD8D54400.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w459CD4BA9-4E33-4629-8973-397C6B02FACF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w5EE19918F-16A3-47E4-A4F5-88CD7F4BA54E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w68FEA3B51-2CA8-4421-8D00-7A565F7F36C5.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w7470BC449-C2D7-4251-9E91-FEDDD986FAA0.tif
P015093,M15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w11FCE43F8-1896-4384-8479-280E22C3CE4C.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w261D66C37-0801-4F56-91E1-EF50E6CBF080.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w31D690C2D-99E3-42C9-A163-6DD8D8D9F36F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w41DB815CB-0DAC-47CF-B194-F8B1051DB0E4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w560D757ED-64D6-44B4-8E21-923A55A165F7.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w68CE18080-A568-4B16-B4D1-BFCCC7AD7381.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w7245DBEAB-2FE8-4375-9733-E1562BC86008.tif
P015093,M15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w1FCFE0D8D-CC7F-4908-B244-DBDDCB83376B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w2A1144161-F95B-4CDB-9404-319120C06E16.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w342C913E4-ACCA-46BF-B21F-2CA475DF1B1D.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w4148D7EC4-769F-41CF-8A24-8D61EDFA5975.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w522B755B5-29B1-4FFA-B66A-97F40A9894B4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w641452619-C5FF-4E2C-8164-EF4066256871.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w7A1848ED2-1DF5-4083-BAEF-D028E5D2A3DA.tif
P015093,N09,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w1A9063713-0601-4BFB-8F56-64F01A875924.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w272E21E1C-664A-4E87-820E-8A5B534B0E9D.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w34EF164D7-9FB6-48FE-B9FE-97F05C32DF9F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w49E76946F-57F9-430D-B24A-5A5616AB8828.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w5C0581CCD-233F-4763-962D-7E91BC24D8A2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w692A32502-6D36-43D6-9A9D-78F2CB9A2636.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w7A63772A4-76C7-41F3-A5E6-3045859BBF3D.tif
P015093,N09,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w137FC61BA-6EAF-4985-96BF-AD49A0A27BA1.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w2BE3F4938-9C4E-4603-85EE-929EFFB62694.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w319E6A115-B142-4D8A-ABDE-BFA48B5A8EB2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w49A717461-87F1-4871-824D-77CFFD59A9B2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w57280583B-A6B3-4FE1-8F5C-4D592E309CA5.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w668DE0AD7-5DB5-4DAF-8A9A-F550B77F0178.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w7EB46CD55-864F-4642-88A5-7409A8B1013F.tif
P015093,N09,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w113BEBD95-E43D-4799-93FF-53322F3823AA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w23272EBF1-5FE7-4700-97F7-A5D7DFBD9F17.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w3BF2A5500-0CB6-4CD1-9D2A-681DEC4924D8.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w44DB761E2-48A5-4AB8-BF45-6794696A07A4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w5CE54E5C0-F16F-41AF-81B2-7977C72A752D.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w685C860A0-EE74-4A71-A84D-888AF2BA7887.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w76861A54E-E4FF-49B5-9A75-568C759E0FF8.tif
P015093,N09,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w11A583D22-0503-4519-A4BE-0F21EB21AD6F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w259C3EBF7-E2FF-421E-9C4D-C08EFD6D12D1.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w3D1BE9685-2DA5-4ACC-83A9-90A5A16F8FC3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w4B09A55F8-32A8-4264-939B-B89989FE6924.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w5FE91CFCA-DB49-4469-8BA2-53A499D9F773.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w67C56D418-A4E6-44C4-BBB5-4A758BDB0E63.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w7F1EFB262-AB6D-40F9-9344-139BA0B894F5.tif
P015093,N09,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w1E3F8DA4D-A43B-495C-B271-4F5C77BC09B0.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w2BBEF0345-4344-435B-8FD9-15BBA0D8D612.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w3941315C3-4AA0-4B38-A9C0-D0BC0E0EC9A3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w4D427DEB1-1D2E-4BB3-ABA0-399F73EFBDBF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w542D3E783-2DB3-48F3-BA43-FDA87C7D6A84.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w631533D7D-9E7D-4513-9B5C-B7D7A1BA30D7.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w7D04DF265-764A-4847-91F6-7754A759C757.tif
P015093,N11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w1155F9F7C-5342-4AAB-A151-5510F38F5BAB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w2859E23A8-42F8-4801-8572-2B13BE5FAECE.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w3F6BF8886-D413-40BA-8F52-1C4E71DA56A3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w4CDE04659-2409-4B86-8523-C593E5BD4721.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w5F4B19A6B-4EDD-41BB-AF92-A7168566C935.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w6888F8892-AEBC-4B42-826B-1686D60C1ABF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w7F17BDAB2-4FE9-4114-A611-353EA1D1BA10.tif
P015093,N11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w11EDCF4EE-EB3D-43F5-BA5C-27AC44A315B0.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w26BDA5F86-D1E2-4AA2-AA9F-28E67B20109A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w367E747BD-0956-429A-B769-90DF81A939CA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w441A52098-A983-4971-A18A-6D43F0DB7C70.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w5407BC55B-0E58-4BB5-B712-51D585DA76C3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w68BBD8624-B924-4DA3-AB07-0A9444D3CDDF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w79439A4B6-252C-4DCB-86AF-4C42F671FF72.tif
P015093,N11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w1CDA4F92E-8338-4229-A662-1FAF7E41B0EE.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w2AF9A46D0-9CD3-4890-87A8-B5FB87D98BFA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w34058AC38-CE95-45E0-ACA4-7CEFA29C328E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w4076763A6-E118-47AE-AB32-722F1EE02044.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w5133D0285-9C83-4EBB-9380-B8351ABFA98B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w6D7B78026-E77B-451A-8A9E-97D3FD16AECB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w74846CDB6-66C3-494D-B794-C2C549BB2509.tif
P015093,N11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w15D573FB5-1735-467C-84D9-C8FCCDFD44CC.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w23F586053-7535-4AAE-BC77-61844C755BDD.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w3EEA02EAB-1184-436B-90F7-68A3A47DC7EF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w415831DAD-40CC-44EC-B0D1-757632194959.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w581D0F97C-42C8-49A0-9E6C-476B155E196F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w6D4304E9E-8984-4044-88E2-460E20A790D2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w7EAB139AE-37A8-40F6-B9BC-44325138CE3F.tif
P015093,N11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w1510F7E2C-8490-40AA-9D69-32BBFB3B8278.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w25F4D4BD1-7D1F-4D74-835A-9F9CEDBFD535.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w3A29D6EF0-C3BB-4E43-8BE0-7C2DDCDF40EF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w4A5799B83-1FA2-49BC-9AD9-DD6419D046D4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w52C62B96A-62F0-4F00-9C42-2FFA2BB0AC86.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w614BC6B30-7AF5-4B1F-BE0D-331E1E521B93.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w724DC301F-B19E-4CC3-B921-BF45260C15EB.tif
P015093,O07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w155B0F7AA-9D1C-4249-A707-B8E7C4779520.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w2440A3B4B-FF75-4C60-8307-48A6CBE5E67F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w3A28BC0A6-1541-432C-A8C3-F6B387616CAA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w48ED082C0-ABE3-4612-8C5A-15AC8BE216DA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w571E257E7-AB99-49B6-907B-736ECF70D95A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w6C9815A81-7CCB-4C96-9E1D-0857E9267B7F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w73C6F23DC-A8EE-42F5-A814-68876384A68A.tif
P015093,O07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w1AB2FA327-6574-4775-AFD7-988556B041DC.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w28EA38DA4-9F6A-4DA3-B8A6-C146F9A8FE16.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w3AFB4B8C8-9F8B-41F1-A227-1FAABB284FA3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w4B91CFBEC-E5B7-4C27-9853-15EC770ACBB3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w54C0E6A83-B810-46F3-B380-07B3C98ED15F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w6AD7CBCC7-11DE-4E10-99E5-D292F5EBC6A7.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w758C1A73B-5B59-49B9-B0F2-5BD96A706B15.tif
P015093,O07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w19878292D-337A-4BB1-862B-738D4473F256.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w2227256CC-B34E-4AF1-937A-25FC5B76FCEF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w336844F85-1170-4DBD-80B8-1942BACBACB8.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w4CC0FE7B3-3BD4-4B6E-A70D-55A1E3AF860F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w5CDEFDC4D-9450-4B9A-A6B9-5A9164C098EB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w69CE0A226-AF5D-4FB4-BBB9-6CDB824E0C29.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w7CBA07AF9-59D5-4C90-B39E-9C08EDE5951E.tif
P015093,O07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w1BB78BB68-A27A-4DCB-B318-75D4025A9240.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w24186DAE1-F73C-477F-A418-C882F478F586.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w37EDF1BF6-3E52-41F1-85A8-AB4FCABB62BB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w4CC643964-1112-4C5A-96FE-7433D535DC58.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w53E2EE45B-0FD3-446E-8EAD-CA603196998C.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w625CD2C53-18D6-467A-885C-A3CCD9FF6B69.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w751226829-8EFB-4405-B956-611130D1D6A7.tif
P015093,O07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL/2022-04-01/995,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w14FEC5812-E0D6-45F2-A5D1-FCF3EB61CCE3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w2E6B4F820-C371-44DD-8A36-481B0CE99CA4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w3752774B5-43EF-41D8-872B-AA1B9BC66A53.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w429650CBC-0964-4636-AC36-AA7E2B291FFA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w5172FEC80-6DB4-4EEC-82C2-ED62C9874153.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w6083E1A78-D020-44AB-BD24-EBB29E9053D0.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w780E1F679-5976-4A71-A699-7E397AD76BC1.tif
P015094,B22,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2/2022-03-24/982,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w14D946EB8-D198-4F64-9822-23E1ECEE2270.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w2182078EC-5266-4588-B8C8-E319E0F2FE5A.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w3F4D7C9BE-D2EC-42E6-91B7-149B7D597477.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w4E2FDF527-7E9D-47A9-BBDA-1482C026E066.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w54AA92EE7-CAE4-478F-A8F2-322A093CFEDE.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w6A7CE23F0-61E9-4F83-9835-BE701561BDD6.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w787E0226B-3873-4E2A-AA65-9021F65B7C7E.tif
P015094,B22,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2/2022-03-24/982,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w11BDAFC44-FEE7-41E3-97F9-6BB99C03ACF6.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w238ED20C1-EF4F-4095-8A8B-854291944318.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w315B21C36-D775-433A-B201-B9AA39EC339A.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w4F10F6356-D4DC-4641-80A5-53D149517C2C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w5D327EC55-85FE-47BF-8822-590FCD0E4ED7.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w6C4C5448B-0B29-49BB-8F3C-145502A825BC.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w75D31A557-DB27-4554-9A91-D62AA5751F81.tif
P015094,B22,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2/2022-03-24/982,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w1DAA7169C-B82D-473E-9C7A-5D7254987F6F.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w2FF973E9B-5B00-4140-9F4B-CEFDF1B2330C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w30D12093B-7363-444A-A1BA-EAA405C8B271.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w4C11026D6-D7EF-402D-B770-64CB7AB92694.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w50DC2F78B-2616-4EAF-9671-E00BCD376A49.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w6D77EE0FC-DFDA-4486-8451-F3C1BDF5D5F6.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w7F9B3AFA5-3919-4FB4-ABEA-AE80773597E3.tif
