plate,well,path,C1,C2,C3,C4,C5
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s4_w16877E914-888F-4DEE-B753-6A0C222C667C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s4_w221918130-1239-443D-A83F-747D1AF4ABBB.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s4_w3BE717EF6-628D-4AB2-8D83-90C3BB3FCFA8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s4_w4997F5B24-62F2-49E4-8B35-1F99B49700E8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s4_w599FC2C7A-8C1E-4114-A510-4E214261F00B.tif
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s5_w1339ED7FF-1FB3-438A-9DEF-A6AC7C7B68A8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s5_w2A77E4CEE-AD9B-44F2-B016-04979CA3560B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s5_w3EBCA5335-D57D-41DB-907D-AE9D376A94CC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s5_w4D0930848-4A6F-4111-8952-AC58A39105D3.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s5_w5BE9F849C-32FC-4C5A-AC56-11EDFDCFEE45.tif
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s6_w1B63E2A37-7571-43FE-946E-67E0FCAF5FB8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s6_w22C257C06-A463-4985-A4EE-0B9A2CA67795.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s6_w3E6436F46-0984-4846-BE16-B87906D5E81B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s6_w4370D9606-AAE2-4A92-982E-326F50246C3E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s6_w57D594828-4A75-463C-BA2B-AD21BF0AA64A.tif
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s7_w10F5344A5-1073-4826-8AEB-40DD32C47B66.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s7_w22937BA8B-B7F6-45D2-AE41-EAA40C637722.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s7_w30CF3E45A-6A19-42A6-8354-A7392961651F.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s7_w4EDE528BD-893F-46E5-A07A-AF27A12149A0.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s7_w54716C5F6-4F06-4EEF-8C2E-05B1781EF239.tif
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s8_w11B3F94AD-81FE-49E0-85D9-A5B6CB99B8D2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s8_w25570D17E-4F15-451C-AAD5-E8CA09354B35.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s8_w3381DF26D-0AD1-4E05-8A6D-27E31EA2D72B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s8_w4AAA094E6-0946-4D67-9437-F38518D05831.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s8_w5DD8B7C2C-09C5-4F82-A0D6-6410C30DEC3D.tif
P015088,F14,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s9_w15D16D3BA-C2D1-49BA-8B58-BDB05E75403D.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s9_w21F5125BB-37DC-45A5-8181-E56B8AFD6615.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s9_w3B34B742C-7CF7-422B-9799-7AB5FD73AE9E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s9_w466215F61-360E-477C-BEA1-00F7FD3AF64C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_F14_s9_w5699D9B53-D7D0-4841-86B1-69DFAA4A5A33.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s1_w1D9856C3A-BE38-470E-B668-FFFFB46CC76B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s1_w2D0C49349-332B-4AB9-9CB5-5CD9BF6064BC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s1_w35094AEBA-BC78-4F92-AE02-8C5A214FE4D1.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s1_w4BA8FCE02-21BD-410B-86B0-80A6DF7DE8BC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s1_w5057486A1-A553-4BE1-8DA8-A02328E291DC.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s2_w143C69F09-444D-4928-8E3F-0A24CC253398.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s2_w22155683D-04E6-442D-832F-8B220A16D4D2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s2_w388FFBC0D-A751-4B6F-A561-EC4567A4A1A9.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s2_w4059BD4E1-1A7B-4BD7-8D2F-8659F429ECA2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s2_w59040F5D7-975F-4D57-A6E6-B632BB7326A2.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s3_w1542CEF46-39A6-4DFC-A4D3-359A6A473930.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s3_w250C09656-DB7A-4443-A9BE-FE740C0D1748.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s3_w31A0FEC18-6F25-4519-B2E4-EF557B540C4C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s3_w4DCF1DFD0-040B-4EC2-8E05-370C45FD1C5A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s3_w531D43898-1EA5-49C8-BC81-19BC8DC9D05E.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s4_w1B43B79B1-5AA1-48A3-88F0-A5568CFD28AC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s4_w24A30841C-C4F7-48BD-A4AD-5FE7B0A2D2E7.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s4_w3E90A3D09-AE94-4F9A-955A-762D02084EA6.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s4_w42FCDC44D-94CA-4BCA-96D2-C27E808BE222.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s4_w56686681F-B9E9-42CC-A959-54837D62D460.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s5_w1B929BDDB-5E5F-4DC8-922B-D83F5682B1A9.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s5_w23A435569-0763-46D9-B0AF-CE6EB3CE1E97.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s5_w385D616D0-1515-47ED-947D-7FEE297F84CB.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s5_w459982283-D349-476E-A2D5-CB6FF10746E2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s5_w52013C707-7F8C-43F8-9454-DA6237ACEEB7.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s6_w17CE01790-FF35-44EB-9656-BC2FBB0CD588.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s6_w2849670A4-BCF7-4F10-8A85-E3A6511147EE.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s6_w35B34D8FA-D9A9-4FC4-A138-D81E9E10927B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s6_w442C7AD61-B2E0-4E69-9595-23DB0A3314FA.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s6_w527FAEE7A-735F-46FE-8182-DA681F4E70E1.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s7_w19B9DFDBA-2946-45D7-9774-7CFF9D429415.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s7_w25F20E72A-DC8D-4958-BD77-CCF9A8261C9C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s7_w3E0429C97-0CE9-4D67-BEC6-ED0DC7DC646E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s7_w4CAD438A6-3D9F-480C-846A-DE11E71E5E4D.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s7_w52A5A02E3-49CF-4D12-B5E9-EF3D1B26CDFD.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s8_w1B4370648-816B-4CF2-8F91-B763934C080B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s8_w2841BA196-6E95-4C1B-98A3-2803801F0D61.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s8_w3C107CB91-D4BF-4743-871D-76BD31ECBAE0.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s8_w4AC3E7E1D-F91B-45C6-9670-EC2F5D660A61.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s8_w58B8BBA8E-1C9D-45A7-A69A-FC7841D4D770.tif
P015088,G04,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s9_w1451D2468-F63D-4E5D-AE46-72F03C55C55E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s9_w2D1B175B8-466F-4124-A9B7-8BFA3DD34759.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s9_w3D8109E5F-756E-4D25-9D57-E9FFB29319E2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s9_w453927F7C-F039-4016-B289-DA1AB6544ADB.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G04_s9_w50993B11B-F3AB-41DB-AFDA-568F18AD43D9.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s1_w1509EA3B6-DD45-49C1-BA13-C8DAD149AC64.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s1_w2FECDDB1B-BF0F-4A26-9B9C-C6F421D8320B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s1_w3F6221AF8-6000-481F-ABC0-4EB2566A3828.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s1_w4CB12AA26-C165-455B-A0F2-39FF8B1E6502.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s1_w5A19A230F-078E-4B75-B131-F8C4FBF48269.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s2_w14C51BEA5-4D3A-4DA2-8638-57B22AEED712.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s2_w2459F8202-CF9F-460A-B14F-9F1050A378B5.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s2_w3E01FF8D3-9529-4485-87EA-58BFFE181D6C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s2_w4A75731BA-77B6-4BA6-A7F0-1FA8BB1E792C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s2_w5B413F81E-2C43-4044-ADB0-812A4605122B.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s3_w1087A7C2B-B59A-4259-AA21-FA3079E55A1F.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s3_w27914AA96-3DE6-4739-9C36-1270F23BB395.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s3_w38BB295EA-3712-441F-81A2-075A6592049B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s3_w48A6E382B-4610-45D1-85A7-82E693947B4F.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s3_w5A4521C5E-6105-46F7-A393-A2D8351CC74C.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s4_w148BAC5FD-05A3-4E32-B755-8D87CAA2238B.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s4_w295A3A6ED-C034-4360-B7E4-DEE067502BC1.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s4_w3203FDB89-EEE3-46DF-9D85-A9E7398C1C1C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s4_w43D376210-C48C-454A-8274-89B00E12AB4E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s4_w579553CDC-B4ED-4B1A-8E84-31E26EF59659.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s5_w1E87DFDA4-E99A-4F2D-AB91-772767A4035C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s5_w240841791-DA11-4215-B58D-E5DC0EE3F321.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s5_w379D76986-5144-4476-880B-6DEAC6C5111C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s5_w4A052F734-744F-48B2-BD9A-9320A34D749F.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s5_w56AD97572-095F-4421-8121-435768172A04.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s6_w1AE05F2BC-C4E2-454B-ACF1-367CD546D112.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s6_w244C9DF38-C2E4-4FF8-B93D-C9995503414E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s6_w36E59C58E-6C80-4BC4-AF0B-159B1D7A27F3.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s6_w43AC92692-6807-4466-9927-CB38FD9C1210.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s6_w542370C5B-AD1E-44D1-B25C-35DB90FF01F2.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s7_w1CEB57CF8-6D0C-45B5-9A4C-562FF2761526.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s7_w26D93CFAB-E0CD-4607-9620-17E65B36C850.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s7_w394B3A859-4F6A-4B3D-A0EF-09BD2300B7E1.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s7_w4EECB85BF-7CA3-4CC7-856C-C8B18D9AF972.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s7_w5BBE312FA-90D1-41B8-A1A0-4AE24CB8BFCB.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s8_w13A020930-BC0F-4BA3-B450-6B071F33828D.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s8_w2120D2658-92AA-449C-A255-ED8B82FC49A8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s8_w3F6819894-DEE8-453F-AAD5-386626381D01.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s8_w4A16886D8-5BCE-432D-879C-8AA9593E9D4C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s8_w5CED41E17-6901-4262-8D38-AE52051BC096.tif
P015088,G23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s9_w12814E600-5E53-4133-AA39-6CE17CE63CFF.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s9_w2963577B4-7689-4CDC-BE04-78A4A0D4C2A8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s9_w32993594E-28D2-49C1-8F4B-E5698C83F53A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s9_w40A4B2F5E-2F52-4586-B74B-8867CA1209BE.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_G23_s9_w588ECD060-7DBC-430D-8963-82F12AF7160C.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s1_w1F05BF6AA-C66D-46CD-B95F-39502FBC3DB4.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s1_w2EC39A4B0-CAE7-4B0D-9BEB-89EE1D0EDBDD.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s1_w3AE1F0563-6C9D-47B3-BCC2-6082157B8754.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s1_w4DAAB6D07-613B-4155-B9AF-4853A7F69D3A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s1_w54B830A31-097C-4AA9-A612-BB1951BA3F7E.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s2_w151E85F92-1FD6-41DA-942D-6C0ABB494572.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s2_w23A0920E7-BDBE-4F66-8E53-5F26BDF7F20A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s2_w3771FC028-CB59-4AE8-BD7E-D365BD387F48.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s2_w45EB3C6D1-B1D6-4F5E-96D9-64993F4233C2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s2_w55CF418B1-D492-4229-B0D4-922CB5C19A36.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s3_w1E97F8E3D-1CFD-49AA-948C-CFDED3B72E97.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s3_w27D8CB316-91C5-4408-9D66-789BE0938374.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s3_w34D3ECEE5-134E-43CB-BC47-C2799B5625BC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s3_w4D3E1460E-7E76-4474-A1BD-32CF87EF21E1.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s3_w596E81E1E-C6E8-4A83-8396-E12F74CB1F19.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s4_w1AC4C5DA9-4AD1-454B-A612-8DAFF37201EC.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s4_w2B4BCD171-342A-46C7-8A8B-4263DA2FB8A8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s4_w3EE583614-091F-41F5-876D-1F84361D2037.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s4_w430E54348-6A18-4EA1-B1DE-491DFA47CC8C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s4_w5A608270B-C7D3-4487-9BB2-EA336F7A59E1.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s5_w103012B16-6C36-4EAB-9EF4-A14962582BE5.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s5_w259302E9C-363B-4389-9B82-787FED24E790.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s5_w3A975F506-851D-4541-96C2-81B4E41D6C0D.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s5_w49D31278B-6E82-4F35-8AA9-F0A4A9497FD9.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s5_w582714C72-BF78-4C79-9846-E41F1C5B035D.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s6_w1EB2967E2-AC8C-4516-8973-FC2F0A34CD1E.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s6_w2054C2BC5-89DD-4451-BC7B-6FEEE242654A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s6_w38D595537-A785-4F57-9A5C-18446C352942.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s6_w4E814AF61-E36D-44C0-A477-0F8BE3A4503C.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s6_w5BD79C683-D586-4A8A-821E-7ACFDAAB3708.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s7_w1472AA8D7-8F79-438C-B940-822B3306BC7A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s7_w264CF3B23-8176-4CC9-8212-17F95A94689D.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s7_w33DCF26C2-0D8C-43F5-A44D-9C5E67B3D163.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s7_w4BAA4929F-7DFA-472A-A188-77A9ED458C43.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s7_w57AEA81C5-6FC9-45F5-A2D5-B7EBCC75BCCB.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s8_w169266574-1372-402F-8878-D9004F9FBDD9.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s8_w2127F2125-C94E-48D9-8D8E-7745428F7BBE.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s8_w34515C49B-2007-42B4-A7E8-6A7B355B9A38.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s8_w406A7B78D-337D-4A28-B1F3-BED5D9592AA3.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s8_w5334222DC-B8EC-4BDF-B4B5-9AE7B8D90C6E.tif
P015088,H07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s9_w1A3BDFF64-5A86-43B4-927E-6659993800B0.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s9_w264D2CD77-B0A3-4A53-80E4-A1E036F6CB03.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s9_w3E87A8298-FC1D-4B19-AA31-0358B45754E7.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s9_w48A4665DC-5063-492B-A9D8-6D99A16B3763.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H07_s9_w59D47AE00-6C0F-4F0A-97C0-116374327A39.tif
P015088,H13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s1_w1130718F4-FE83-4BA8-B2C6-C2B61CC7AFD8.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s1_w23352EC24-52DB-4F73-A248-0AB8E670F6F2.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s1_w3F66B4494-8449-4E69-8C24-B836E7DD73BF.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s1_w465AD25B0-BC8F-4CF1-963B-16B3C298D807.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s1_w5C1FE98A0-7C8E-4269-905B-D55481A6C84B.tif
P015088,H13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015088-U2OS-48h-P7-L1/2021-12-18/853,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s2_w132F64148-305F-41D2-83E3-E398CF9BA10F.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s2_w23EDD26FE-375A-4791-8EC9-B2B0779BEF6A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s2_w3E059E250-E301-47E7-98E2-E108DDFD421A.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s2_w4803E3908-987E-48C2-921F-F9CDAB21E149.tif,specs935-v1-FA-P015088-U2OS-48h-P7-L1_H13_s2_w5206759D9-15D4-4118-97AC-F11581C46CB0.tif
