plate,well,site,compound,batch_id,path,moa
P015094,N20,s5,CBK303934,BJ1897548,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N20_s5_w660ABACAA-D5DF-4E6D-9E64-CD93A05BB4F1.npy,mTOR inhibitor
P015094,N22,s1,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s1_w685E90F69-3B3D-4028-B6DC-6038A3A99B85.npy,PARP inhibitor
P015094,N22,s2,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s2_w6486675A7-1007-45F3-8880-359B9E31A448.npy,PARP inhibitor
P015094,N22,s3,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s3_w649BA0D09-ADF5-4ED8-81B7-EFD9B071BEA2.npy,PARP inhibitor
P015094,N22,s4,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s4_w6ACA80558-CB16-4F6E-8657-958A097A9CB0.npy,PARP inhibitor
P015094,N22,s5,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s5_w67314CE45-BB49-44DD-9E41-0169266041D2.npy,PARP inhibitor
P015094,O04,s1,CBK013934,BJ1899103,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O04_s1_w67FE00E2E-4F81-4DEC-AE23-EF965803D629.npy,phosphodiesterase inhibitor
P015094,O04,s2,CBK013934,BJ1899103,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O04_s2_w61AE23E93-8D35-4F3F-BA7D-C95320C46281.npy,phosphodiesterase inhibitor
P015094,O04,s3,CBK013934,BJ1899103,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O04_s3_w6531FCBB4-0B7A-4EDE-AF0B-73459F40C96B.npy,phosphodiesterase inhibitor
P015094,O04,s4,CBK013934,BJ1899103,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O04_s4_w6F2C95FE4-CB33-47F0-BDFA-DBB0D8848C44.npy,phosphodiesterase inhibitor
P015094,O04,s5,CBK013934,BJ1899103,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O04_s5_w69137C908-6446-4343-9AB2-FE41F03402C8.npy,phosphodiesterase inhibitor
P015094,O08,s1,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O08_s1_w6C170E843-3BA6-48F4-ADFC-D181A6BC6C4A.npy,mTOR inhibitor
P015094,O08,s2,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O08_s2_w612B878DB-AD89-4CAA-AF59-FD60AC52C117.npy,mTOR inhibitor
P015094,O08,s3,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O08_s3_w6704BB702-F571-47DF-BA25-B967D809A937.npy,mTOR inhibitor
P015094,O08,s4,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O08_s4_w670774BD3-5821-49F9-A4C2-61E8803337DC.npy,mTOR inhibitor
P015094,O08,s5,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O08_s5_w6EC28DB36-CF6A-4475-B3EB-CE4879E6141D.npy,mTOR inhibitor
P015094,O09,s1,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s1_w655CD8F82-2593-4378-AC29-F8A8A7183455.npy,PARP inhibitor
P015094,O09,s2,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s2_w64DD8EF03-691C-482D-B3AB-FC7F8E20351F.npy,PARP inhibitor
P015094,O09,s3,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s3_w687EC9E56-D7CC-44C8-9C23-5D87E3D19AA2.npy,PARP inhibitor
P015094,O09,s4,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s4_w6E585AD9B-95F5-42C0-9A21-0854E8105D23.npy,PARP inhibitor
P015094,O09,s5,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s5_w6E02AFA3F-87E9-43DD-810A-BC3750374678.npy,PARP inhibitor
P015094,O11,s1,CBK277926,BJ1898135,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s1_w65C3390CC-8DC2-4046-8440-40B129BEC7F7.npy,PARP inhibitor
P015094,O11,s2,CBK277926,BJ1898135,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s2_w6902221CE-E274-461D-BF47-201CE63D5AAD.npy,PARP inhibitor
P015094,O11,s3,CBK277926,BJ1898135,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s3_w6E28146D5-819C-475E-AE34-9C6D1EB682D7.npy,PARP inhibitor
P015094,O11,s4,CBK277926,BJ1898135,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s4_w6A331B524-A4D2-498D-8FFA-CB47D196A08B.npy,PARP inhibitor
P015094,O11,s5,CBK277926,BJ1898135,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s5_w6356C62B7-33F3-462A-9EB3-527D0B40F3AB.npy,PARP inhibitor
P015094,O12,s1,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O12_s1_w6AEE1FBE1-70FE-402C-BCB2-ED031180D413.npy,PARP inhibitor
P015094,O12,s2,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O12_s2_w6ECEAF462-7A13-4D96-979A-27364893C323.npy,PARP inhibitor
P015094,O12,s3,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O12_s3_w6AE5EEBA5-314B-4333-972E-E1B630B297A6.npy,PARP inhibitor
P015094,O12,s4,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O12_s4_w6E8F9E564-0124-4EEB-A40E-E301B08D3BF0.npy,PARP inhibitor
P015094,O12,s5,CBK290655,BJ1898422,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O12_s5_w6675AC9E5-5E7A-47DD-8D53-728B7DCE90D0.npy,PARP inhibitor
P015094,O14,s1,CBK308321,BJ1898982,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s1_w6099EA997-1C0D-4E75-92DD-E53A38D8F88C.npy,PARP inhibitor
P015094,O14,s2,CBK308321,BJ1898982,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s2_w6188FB3C2-7F06-4159-9FD2-B6528340EF99.npy,PARP inhibitor
P015094,O14,s3,CBK308321,BJ1898982,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s3_w6FE7EDF49-AB92-4C07-B521-CCF9EF3DD63B.npy,PARP inhibitor
P015094,O14,s4,CBK308321,BJ1898982,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s4_w6F9B95B90-1128-4782-9D9C-9C82E4A25BF1.npy,PARP inhibitor
P015094,O14,s5,CBK308321,BJ1898982,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s5_w6F4AF6539-5F37-4D81-A4E2-3A091566BD07.npy,PARP inhibitor
P015094,O15,s1,CBK041658,BJ1895118,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O15_s1_w6600314E8-35AA-4C9E-8B85-18FB226D39CB.npy,phosphodiesterase inhibitor
P015094,O15,s2,CBK041658,BJ1895118,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O15_s2_w643F63086-591C-407B-89CD-F1E1486D6D8C.npy,phosphodiesterase inhibitor
P015094,O15,s3,CBK041658,BJ1895118,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O15_s3_w6A01C4090-7E36-4594-A084-99761B1AB37F.npy,phosphodiesterase inhibitor
P015094,O15,s4,CBK041658,BJ1895118,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O15_s4_w61EDCEBC7-ABD5-4870-BDFF-FBA6E0BF27AF.npy,phosphodiesterase inhibitor
P015094,O15,s5,CBK041658,BJ1895118,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O15_s5_w661A5EF52-F9C5-462D-AD99-938B5026D15E.npy,phosphodiesterase inhibitor
P015094,O19,s1,CBK291028,BJ1897303,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O19_s1_w66CD00E8C-8EA5-491B-B016-BFE2D0230BF3.npy,mTOR inhibitor
P015094,O19,s2,CBK291028,BJ1897303,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O19_s2_w609DEB946-0C85-4658-93B3-CBF492693CFC.npy,mTOR inhibitor
P015094,O19,s3,CBK291028,BJ1897303,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O19_s3_w614B19A08-BF9D-43B5-8BB4-1E819BFC1901.npy,mTOR inhibitor
P015094,O19,s4,CBK291028,BJ1897303,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O19_s4_w68CDD63F9-F4C9-4522-80BB-FDEF618CEFAC.npy,mTOR inhibitor
P015094,O19,s5,CBK291028,BJ1897303,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O19_s5_w691B95336-F13B-4C97-9DA3-A27A6ABF5BD7.npy,mTOR inhibitor
P015094,O22,s1,CBK308846,BJ1897278,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s1_w6D34AF77D-D230-4CE8-A3EC-05C8DD70D989.npy,PARP inhibitor
P015094,O22,s2,CBK308846,BJ1897278,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s2_w632141A85-EB09-4A1C-9D8C-5A97B68D676E.npy,PARP inhibitor
P015094,O22,s3,CBK308846,BJ1897278,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s3_w6866EDF0F-4689-4E78-9D46-43EA78486281.npy,PARP inhibitor
P015094,O22,s4,CBK308846,BJ1897278,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s4_w68F28052F-7E5A-4EF8-BBAE-5D2C7EC11867.npy,PARP inhibitor
P015094,O22,s5,CBK308846,BJ1897278,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s5_w604AAECB2-AF6F-47DF-B337-61B32C435475.npy,PARP inhibitor
P015094,O23,s1,CBK041804,BJ1894191,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O23_s1_w6CE6F406C-4DF6-476C-B6E0-A9B07B72D25A.npy,PARP inhibitor
P015094,O23,s2,CBK041804,BJ1894191,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O23_s2_w686512E5F-678D-4BDD-8E82-6F97551E8DCF.npy,PARP inhibitor
P015094,O23,s3,CBK041804,BJ1894191,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O23_s3_w6D61430E2-C8BD-481E-A234-A7ED42F07B7D.npy,PARP inhibitor
P015094,O23,s4,CBK041804,BJ1894191,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O23_s4_w6499C8E9F-D1BC-4588-A56E-54BA588BD9A3.npy,PARP inhibitor
P015094,O23,s5,CBK041804,BJ1894191,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O23_s5_w6D604BC2C-6F7D-405C-ADD7-CF2F12AC26E4.npy,PARP inhibitor
P015095,B02,s1,CBK288341,BJ1898598,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_B02_s1_w6BAC1C5B2-CC0D-4FAF-9B62-D264C24BD361.npy,mTOR inhibitor
P015095,B02,s2,CBK288341,BJ1898598,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_B02_s2_w6E6F20FBF-041E-4FB5-81D3-C58F299DB639.npy,mTOR inhibitor
P015095,B02,s3,CBK288341,BJ1898598,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_B02_s3_w623B76770-CBB9-4AF3-89B5-0A1505FBF513.npy,mTOR inhibitor
P015095,B02,s4,CBK288341,BJ1898598,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_B02_s4_w60DF5C1D9-3E14-45B3-9711-61BDA1C44C16.npy,mTOR inhibitor
P015095,B02,s5,CBK288341,BJ1898598,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_B02_s5_w6D7D87446-34B4-458C-BB81-8CFB9DF5DCC2.npy,mTOR inhibitor
P015095,B06,s1,CBK019243,BJ1896367,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B06_s1_w6EF244209-A32C-473A-B00A-9DD6BB60C82F.npy,phosphodiesterase inhibitor
P015095,B06,s2,CBK019243,BJ1896367,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B06_s2_w612A7FD75-384A-4DC3-9BAD-AA55928C7168.npy,phosphodiesterase inhibitor
P015095,B06,s3,CBK019243,BJ1896367,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B06_s3_w626EC9160-AEC6-436F-A9F2-BFA07D1DB06D.npy,phosphodiesterase inhibitor
P015095,B06,s4,CBK019243,BJ1896367,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B06_s4_w6575D6AFF-DC3F-4046-9358-2624A1373A24.npy,phosphodiesterase inhibitor
P015095,B06,s5,CBK019243,BJ1896367,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B06_s5_w63499C36B-0E10-4D25-9093-2F13E668C46F.npy,phosphodiesterase inhibitor
P015095,B07,s1,CBK041852,BJ1895273,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B07_s1_w60391E6AA-CF7D-4FA4-8FC6-C3789A206A4F.npy,phosphodiesterase inhibitor
P015095,B07,s2,CBK041852,BJ1895273,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B07_s2_w6365EEEC1-C946-4688-83E4-EE0E0ACC5133.npy,phosphodiesterase inhibitor
P015095,B07,s3,CBK041852,BJ1895273,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B07_s3_w6DAF3EA23-50AD-4959-994A-A4661F630675.npy,phosphodiesterase inhibitor
P015095,B07,s4,CBK041852,BJ1895273,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B07_s4_w6BA2F24B7-5274-40FB-8909-A8638E81C740.npy,phosphodiesterase inhibitor
P015095,B07,s5,CBK041852,BJ1895273,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B07_s5_w6A5D35903-59C2-4567-AC5E-ED3A02F94D3C.npy,phosphodiesterase inhibitor
P015095,B08,s1,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B08_s1_w6083FF365-62F7-46AF-9C36-8B6A8F9A07F1.npy,mTOR inhibitor
P015095,B08,s2,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B08_s2_w62AB29B24-FBC9-43A0-B835-2653704C5128.npy,mTOR inhibitor
P015095,B08,s3,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B08_s3_w622A62B1A-458F-4BDE-A6F4-8157F6726158.npy,mTOR inhibitor
P015095,B08,s4,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B08_s4_w63A77B94B-C648-427C-A3AB-8F59B77B720B.npy,mTOR inhibitor
P015095,B08,s5,CBK290849,BJ1896284,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B08_s5_w6277E0352-B50C-4C8A-9F9C-BA79F6B4694B.npy,mTOR inhibitor
P015095,B10,s1,CBK308723,BJ1897116,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s1_w66EF2CA7B-A338-4B42-B1F9-E5D24D5D8590.npy,PARP inhibitor
P015095,B10,s2,CBK308723,BJ1897116,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s2_w68A9A5DDC-F746-4C60-8677-6D5B03036773.npy,PARP inhibitor
P015095,B10,s3,CBK308723,BJ1897116,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s3_w66C2C93D6-9FBC-44BF-B5C3-3AA98BC8820B.npy,PARP inhibitor
P015095,B10,s4,CBK308723,BJ1897116,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s4_w6250F49A9-0853-4F96-914F-BC0B50A89D0F.npy,PARP inhibitor
P015095,B10,s5,CBK308723,BJ1897116,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s5_w66EF0B995-7420-4E14-A7B9-0D992C2AF8CB.npy,PARP inhibitor
P015095,B12,s1,CBK309480,BJ1898867,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B12_s1_w622987159-C3A5-49A0-B4F8-DB0D4EB67F8F.npy,mTOR inhibitor
P015095,B12,s2,CBK309480,BJ1898867,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B12_s2_w69430D866-DC55-459E-8279-5FE0349EBF2B.npy,mTOR inhibitor
P015095,B12,s3,CBK309480,BJ1898867,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B12_s3_w6A1D6C9DF-9BFF-45A9-94BE-1F5A30CFAAF9.npy,mTOR inhibitor
P015095,B12,s4,CBK309480,BJ1898867,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B12_s4_w69FE45B9E-05FB-41CE-996C-EE1EF404A265.npy,mTOR inhibitor
P015095,B12,s5,CBK309480,BJ1898867,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B12_s5_w649B985DC-0B85-4552-8621-2FA93FEB5E76.npy,mTOR inhibitor
P015095,B19,s1,CBK290351,BJ1896184,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s1_w6112AE620-EC9A-478C-8CD9-0CAC25D51F2A.npy,PARP inhibitor
P015095,B19,s2,CBK290351,BJ1896184,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s2_w64E7491F2-E4ED-4B2E-AF68-39CC05F73E08.npy,PARP inhibitor
P015095,B19,s3,CBK290351,BJ1896184,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s3_w6EB8AE9EF-3D1B-4387-A090-1F59B2AFBB77.npy,PARP inhibitor
P015095,B19,s4,CBK290351,BJ1896184,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s4_w6A6B11008-26DF-4589-B0D0-E4004C5EC8B0.npy,PARP inhibitor
P015095,B19,s5,CBK290351,BJ1896184,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s5_w694484985-4A09-4F82-B1A6-071CF11D479A.npy,PARP inhibitor
P015095,B21,s1,CBK288346,BJ1898617,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B21_s1_w62D3F7150-8E94-4A46-B560-F0C3D4511C41.npy,mTOR inhibitor
P015095,B21,s2,CBK288346,BJ1898617,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B21_s2_w6F31D424E-1861-4DB5-B4C1-65D35B844128.npy,mTOR inhibitor
P015095,B21,s3,CBK288346,BJ1898617,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B21_s3_w6DE2F37D7-0680-4896-B875-6ACD6541EBBE.npy,mTOR inhibitor
P015095,B21,s4,CBK288346,BJ1898617,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B21_s4_w6D68F9228-596D-4FA1-8C32-5314643B786B.npy,mTOR inhibitor
P015095,B21,s5,CBK288346,BJ1898617,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B21_s5_w64892E44C-9418-43B2-8D33-ED8C2FC960EB.npy,mTOR inhibitor
P015095,B23,s1,CBK040915,BJ1894105,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B23_s1_w6A31F8DD3-6D94-4555-AC9E-F786A33B26B6.npy,phosphodiesterase inhibitor
P015095,B23,s2,CBK040915,BJ1894105,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B23_s2_w64045A2B4-6F71-48A5-B72B-571BE5C2FFE4.npy,phosphodiesterase inhibitor
P015095,B23,s3,CBK040915,BJ1894105,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B23_s3_w6F5CF9EC4-4914-434A-A3F1-6BFC47FA0DFC.npy,phosphodiesterase inhibitor
P015095,B23,s4,CBK040915,BJ1894105,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B23_s4_w69EE683A0-D009-4EE5-8BD6-A964C203EF47.npy,phosphodiesterase inhibitor
P015095,B23,s5,CBK040915,BJ1894105,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B23_s5_w6B4F67704-D17C-44D0-A8C1-489B5C6130A8.npy,phosphodiesterase inhibitor
P015095,C03,s1,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s1_w6A1BFCD0B-2C45-41F3-BBD0-6DA5EBE123CD.npy,PARP inhibitor
P015095,C03,s2,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s2_w652E0F5E9-1EB7-4D51-A4B3-BBB317CA9C0C.npy,PARP inhibitor
P015095,C03,s3,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s3_w64291E5F6-5AEC-42CF-8B04-98C62BE371F1.npy,PARP inhibitor
P015095,C03,s4,CBK309483,BJ1898872,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s4_w6109F95B3-905E-4347-934B-62FFEF98782C.npy,PARP inhibitor
